CardPaymentID,PaymentDate,Amount,SalesOrderID
1498,4/7/2013,18000,2898
1499,12/29/2011,18200,2899
1500,10/22/2014,18400,2900
1501,1/28/2014,18600,2901
1502,11/13/2013,18800,2902
1503,3/18/2013,19000,2903
1504,8/15/2012,19200,2904
1505,7/14/2014,19400,2905
1506,1/13/2012,19600,2906
1507,4/25/2012,19800,2907
1508,5/7/2012,18000,2908
1509,10/14/2013,18200,2909
1510,8/8/2011,18400,2910
1511,12/17/2011,18600,2911
1512,2/12/2011,18800,2912
1513,11/15/2011,19000,2913
1514,11/5/2012,19200,2914
1515,1/7/2012,19400,2915
1516,10/6/2014,19600,2916
1517,9/23/2011,19800,2917
1518,8/28/2012,18000,2918
1519,8/28/2014,18200,2919
1520,9/21/2011,18400,2920
1521,6/17/2014,18600,2921
1522,6/5/2012,18800,2922
1523,5/3/2013,19000,2923
1524,10/2/2013,19200,2924
1525,12/15/2011,19400,2925
1526,10/25/2012,19600,2926
1527,2/18/2013,19800,2927
1528,9/11/2014,18000,2928
1529,10/15/2013,18200,2929
1530,4/3/2013,18400,2930
1531,10/16/2013,18600,2931
1532,3/11/2014,18800,2932
1533,9/17/2014,19000,2933
1534,11/4/2011,19200,2934
1535,9/29/2014,19400,2935
1536,7/9/2014,19600,2936
1537,3/19/2012,19800,2937
1538,6/13/2013,18000,2938
1539,8/31/2013,18200,2939
1540,5/24/2013,18400,2940
1541,6/29/2011,18600,2941
1542,12/14/2011,18800,2942
1543,9/17/2014,19000,2943
1544,8/12/2013,19200,2944
1545,9/10/2012,19400,2945
1546,6/11/2013,19600,2946
1547,10/24/2013,19800,2947
1548,6/11/2013,18000,2948
1549,9/20/2012,18200,2949
1550,5/15/2014,18400,2950
1551,9/19/2011,18600,2951
1552,12/10/2011,18800,2952
1553,10/18/2013,19000,2953
1554,11/29/2013,19200,2954
1555,12/24/2014,19400,2955
1556,2/6/2012,19600,2956
1557,6/7/2013,19800,2957
1558,8/28/2014,18000,2958
1559,2/9/2013,18200,2959
1560,9/3/2014,18400,2960
1561,5/12/2011,18600,2961
1562,10/29/2013,18800,2962
1563,8/12/2013,19000,2963
1564,6/24/2014,19200,2964
1565,1/31/2014,19400,2965
1566,5/26/2014,19600,2966
1567,10/26/2011,19800,2967
1568,1/28/2014,18000,2968
1569,5/22/2013,18200,2969
1570,8/12/2011,18400,2970
1571,5/3/2011,18600,2971
1572,8/26/2013,18800,2972
1573,10/1/2012,19000,2973
1574,6/25/2013,19200,2974
1575,4/25/2011,19400,2975
1576,4/21/2014,19600,2976
1577,5/31/2013,19800,2977
1578,3/28/2014,18000,2978
1579,9/8/2014,18200,2979
1580,11/18/2013,18400,2980
1581,10/17/2014,18600,2981
1582,4/16/2014,18800,2982
1583,3/7/2012,19000,2983
1584,6/18/2012,19200,2984
1585,7/14/2011,19400,2985
1586,5/30/2013,19600,2986
1587,6/17/2013,19800,2987
1588,3/26/2014,18000,2988
1589,9/15/2011,18200,2989
1590,9/20/2012,18400,2990
1591,8/18/2014,18600,2991
1592,12/17/2011,18800,2992
1593,8/19/2014,19000,2993
1594,8/21/2011,19200,2994
1595,9/24/2012,19400,2995
1596,4/1/2014,19600,2996
1597,8/10/2013,19800,2997
1598,10/17/2013,18000,2998
1599,1/19/2013,18200,2999
1600,12/10/2014,18400,3000
1601,6/1/2011,18600,3001
1602,11/14/2013,18800,3002
1603,10/3/2014,19000,3003
1604,10/9/2014,19200,3004
1605,10/16/2014,19400,3005
1606,9/8/2011,19600,3006
1607,1/22/2013,19800,3007
1608,11/11/2014,18000,3008
1609,10/26/2013,18200,3009
1610,8/3/2011,18400,3010
1611,5/1/2013,18600,3011
1612,10/10/2013,18800,3012
1613,10/25/2013,19000,3013
1614,10/22/2013,19200,3014
1615,2/12/2011,19400,3015
1616,8/21/2013,19600,3016
1617,1/2/2012,19800,3017
1618,6/22/2011,18000,3018
1619,5/28/2013,18200,3019
1620,8/14/2014,18400,3020
1621,10/24/2014,18600,3021
1622,11/26/2014,18800,3022
1623,9/7/2012,19000,3023
1624,6/10/2011,19200,3024
1625,3/31/2011,19400,3025
1626,11/5/2014,19600,3026
1627,11/22/2013,19800,3027
1628,3/18/2014,18000,3028
1629,9/9/2011,18200,3029
1630,8/29/2014,18400,3030
1631,10/5/2012,18600,3031
1632,9/23/2011,18800,3032
1633,1/4/2013,19000,3033
1634,10/7/2013,19200,3034
1635,12/10/2013,19400,3035
1636,11/18/2011,19600,3036
1637,11/29/2012,19800,3037
1638,1/29/2014,18000,3038
1639,3/20/2013,18200,3039
1640,5/19/2011,18400,3040
1641,8/15/2014,18600,3041
1642,10/16/2013,18800,3042
1643,9/29/2012,19000,3043
1644,6/20/2012,19200,3044
1645,11/18/2014,19400,3045
1646,4/18/2012,19600,3046
1647,11/30/2011,19800,3047
1648,9/17/2014,18000,3048
1649,9/20/2013,18200,3049
1650,2/5/2013,18400,3050
1651,1/23/2014,18600,3051
1652,12/1/2014,18800,3052
1653,2/24/2011,19000,3053
1654,11/10/2012,19200,3054
1655,6/25/2011,19400,3055
1656,9/29/2012,19600,3056
1657,11/1/2012,19800,3057
1658,7/10/2013,18000,3058
1659,11/20/2014,18200,3059
1660,3/7/2012,18400,3060
1661,9/4/2012,18600,3061
1662,11/10/2014,18800,3062
1663,9/28/2012,19000,3063
1664,6/6/2011,19200,3064
1665,12/19/2013,19400,3065
1666,12/3/2011,19600,3066
1667,6/7/2013,19800,3067
1668,10/16/2014,18000,3068
1669,12/15/2014,18200,3069
1670,7/4/2013,18400,3070
1671,8/19/2011,18600,3071
1672,5/31/2014,18800,3072
1673,1/9/2013,19000,3073
1674,12/4/2014,19200,3074
1675,8/5/2013,19400,3075
1676,7/22/2014,19600,3076
1677,5/6/2013,19800,3077
1678,12/25/2012,18000,3078
1679,12/7/2012,18200,3079
1680,6/23/2014,18400,3080
1681,9/1/2011,18600,3081
1682,4/30/2011,18800,3082
1683,12/27/2012,19000,3083
1684,9/1/2012,19200,3084
1685,9/11/2013,19400,3085
1686,9/15/2012,19600,3086
1687,2/10/2014,19800,3087
1688,12/30/2012,18000,3088
1689,12/31/2013,18200,3089
1690,12/3/2014,18400,3090
1691,11/20/2014,18600,3091
1692,10/8/2014,18800,3092
1693,10/7/2014,19000,3093
1694,6/17/2011,19200,3094
1695,8/6/2013,19400,3095
1696,7/22/2011,19600,3096
1697,6/15/2011,19800,3097
1698,2/1/2013,18000,3098
1699,12/20/2012,18200,3099
1700,12/23/2014,18400,3100
1701,5/22/2013,18600,3101
1702,1/25/2013,18800,3102
1703,2/20/2014,19000,3103
1704,4/2/2012,19200,3104
1705,10/2/2014,19400,3105
1706,5/25/2013,19600,3106
1707,3/17/2014,19800,3107
1708,10/13/2014,18000,3108
1709,12/15/2012,18200,3109
1710,11/16/2012,18400,3110
1711,1/5/2011,18600,3111
1712,4/27/2011,18800,3112
1713,4/13/2012,19000,3113
1714,6/10/2012,19200,3114
1715,1/29/2013,19400,3115
1716,7/8/2013,19600,3116
1717,6/4/2013,19800,3117
1718,11/29/2011,18000,3118
1719,10/10/2014,18200,3119
1720,3/26/2014,18400,3120
1721,7/3/2012,18600,3121
1722,10/6/2011,18800,3122
1723,8/2/2014,19000,3123
1724,5/10/2012,19200,3124
1725,6/25/2014,19400,3125
1726,7/25/2012,19600,3126
1727,8/16/2013,19800,3127
1728,4/16/2012,18000,3128
1729,8/29/2011,18200,3129
1730,6/13/2013,18400,3130
1731,7/15/2013,18600,3131
1732,7/3/2013,18800,3132
1733,5/17/2013,19000,3133
1734,10/24/2014,19200,3134
1735,5/1/2014,19400,3135
1736,3/21/2014,19600,3136
1737,8/1/2014,19800,3137
1738,1/17/2012,18000,3138
1739,9/6/2012,18200,3139
1740,12/11/2014,18400,3140
1741,12/11/2013,18600,3141
1742,3/11/2013,18800,3142
1743,6/25/2012,19000,3143
1744,12/15/2014,19200,3144
1745,4/28/2012,19400,3145
1746,11/8/2012,19600,3146
1747,1/14/2011,19800,3147
1748,12/20/2013,18000,3148
1749,11/27/2014,18200,3149
1750,7/30/2013,18400,3150
1751,6/3/2014,18600,3151
1752,7/8/2014,18800,3152
1753,6/5/2012,19000,3153
1754,5/27/2014,19200,3154
1755,7/29/2014,19400,3155
1756,8/21/2013,19600,3156
1757,8/2/2012,19800,3157
1758,8/27/2011,18000,3158
1759,8/24/2013,18200,3159
1760,1/31/2014,18400,3160
1761,12/7/2014,18600,3161
1762,10/23/2012,18800,3162
1763,3/27/2014,19000,3163
1764,9/25/2014,19200,3164
1765,10/17/2014,19400,3165
1766,5/15/2012,19600,3166
1767,4/28/2014,19800,3167
1768,6/7/2013,18000,3168
1769,7/21/2014,18200,3169
1770,5/11/2013,18400,3170
1771,12/19/2011,18600,3171
1772,12/3/2014,18800,3172
1773,5/7/2014,19000,3173
1774,5/23/2014,19200,3174
1775,3/27/2014,19400,3175
1776,8/1/2014,19600,3176
1777,11/11/2011,19800,3177
1778,8/1/2011,18000,3178
1779,6/29/2012,18200,3179
1780,9/12/2013,18400,3180
1781,3/15/2014,18600,3181
1782,12/30/2014,18800,3182
1783,12/4/2014,19000,3183
1784,11/8/2012,19200,3184
1785,11/25/2014,19400,3185
1786,9/4/2014,19600,3186
1787,6/30/2011,19800,3187
1788,6/16/2014,18000,3188
1789,8/31/2013,18200,3189
1790,12/26/2014,18400,3190
1791,11/20/2014,18600,3191
1792,12/19/2012,18800,3192
1793,6/13/2013,19000,3193
1794,9/30/2013,19200,3194
1795,11/28/2013,19400,3195
1796,5/27/2013,19600,3196
1797,12/28/2011,19800,3197
1798,9/4/2014,18000,3198
1799,7/27/2011,18200,3199
1800,6/28/2013,18400,3200
1801,3/28/2012,18600,3201
1802,2/27/2013,18800,3202
1803,6/15/2012,19000,3203
1804,6/23/2014,19200,3204
1805,6/8/2014,19400,3205
1806,12/19/2012,19600,3206
1807,2/27/2013,19800,3207
1808,12/29/2014,18000,3208
1809,12/1/2012,18200,3209
1810,11/27/2014,18400,3210
1811,2/14/2012,18600,3211
1812,10/23/2014,18800,3212
1813,3/25/2014,19000,3213
1814,10/24/2014,19200,3214
1815,2/15/2011,19400,3215
1816,7/11/2014,19600,3216
1817,6/30/2012,19800,3217
1818,11/26/2014,18000,3218
1819,11/7/2011,18200,3219
1820,7/14/2014,18400,3220
1821,1/10/2012,18600,3221
1822,12/16/2014,18800,3222
1823,10/9/2012,19000,3223
1824,5/27/2011,19200,3224
1825,8/23/2013,19400,3225
1826,9/8/2011,19600,3226
1827,2/4/2014,19800,3227
1828,5/25/2012,18000,3228
1829,8/15/2013,18200,3229
1830,3/8/2013,18400,3230
1831,10/29/2014,18600,3231
1832,12/11/2013,18800,3232
1833,12/26/2012,19000,3233
1834,11/4/2013,19200,3234
1835,9/5/2014,19400,3235
1836,12/27/2011,19600,3236
1837,9/22/2014,19800,3237
1838,9/26/2011,18000,3238
1839,10/13/2014,18200,3239
1840,9/9/2014,18400,3240
1841,8/4/2011,18600,3241
1842,11/19/2014,18800,3242
1843,8/9/2012,19000,3243
1844,6/24/2011,19200,3244
1845,1/11/2011,19400,3245
1846,12/16/2011,19600,3246
1847,5/15/2013,19800,3247
1848,7/22/2013,18000,3248
1849,1/1/2013,18200,3249
1850,6/6/2011,18400,3250
1851,11/8/2014,18600,3251
1852,4/28/2014,18800,3252
1853,11/13/2013,19000,3253
1854,7/30/2014,19200,3254
1855,11/29/2013,19400,3255
1856,9/20/2013,19600,3256
1857,11/1/2013,19800,3257
1858,8/18/2011,18000,3258
1859,3/15/2014,18200,3259
1860,10/7/2011,18400,3260
1861,10/25/2012,18600,3261
1862,11/13/2014,18800,3262
1863,11/20/2012,19000,3263
1864,6/2/2014,19200,3264
1865,12/20/2011,19400,3265
1866,12/6/2013,19600,3266
1867,4/20/2012,19800,3267
1868,11/10/2012,18000,3268
1869,12/2/2013,18200,3269
1870,9/21/2012,18400,3270
1871,1/25/2012,18600,3271
1872,9/6/2013,18800,3272
1873,11/22/2013,19000,3273
1874,9/21/2014,19200,3274
1875,4/4/2012,19400,3275
1876,6/4/2011,19600,3276
1877,5/27/2014,19800,3277
1878,11/10/2014,18000,3278
1879,8/22/2013,18200,3279
1880,12/10/2014,18400,3280
1881,1/20/2013,18600,3281
1882,9/15/2014,18800,3282
1883,3/28/2012,19000,3283
1884,5/14/2011,19200,3284
1885,12/23/2011,19400,3285
1886,8/1/2013,19600,3286
1887,6/20/2011,19800,3287
1888,10/1/2012,18000,3288
1889,6/2/2011,18200,3289
1890,9/7/2011,18400,3290
1891,12/19/2014,18600,3291
1892,9/3/2012,18800,3292
1893,8/17/2011,19000,3293
1894,9/12/2014,19200,3294
1895,1/8/2013,19400,3295
1896,12/26/2013,19600,3296
1897,3/8/2013,19800,3297
1898,3/6/2013,18000,3298
1899,9/30/2013,18200,3299
1900,8/7/2013,18400,3300
1901,2/4/2014,18600,3301
1902,9/27/2014,18800,3302
1903,6/9/2014,19000,3303
1904,9/21/2014,19200,3304
1905,11/6/2014,19400,3305
1906,4/28/2011,19600,3306
1907,6/6/2013,19800,3307
1908,11/18/2013,18000,3308
1909,5/28/2012,18200,3309
1910,6/9/2014,18400,3310
1911,7/20/2011,18600,3311
1912,10/17/2014,18800,3312
1913,9/22/2012,19000,3313
1914,10/30/2013,19200,3314
1915,10/28/2014,19400,3315
1916,5/31/2011,19600,3316
1917,8/22/2013,19800,3317
1918,6/8/2011,18000,3318
1919,11/28/2013,18200,3319
1920,6/11/2012,18400,3320
1921,11/8/2014,18600,3321
1922,8/18/2014,18800,3322
1923,9/10/2013,19000,3323
1924,2/20/2013,19200,3324
1925,11/25/2014,19400,3325
1926,9/16/2014,19600,3326
1927,11/28/2014,19800,3327
1928,8/5/2011,18000,3328
1929,11/21/2013,18200,3329
1930,11/28/2013,18400,3330
1931,7/17/2012,18600,3331
1932,5/6/2014,18800,3332
1933,12/22/2014,19000,3333
1934,10/23/2013,19200,3334
1935,2/25/2011,19400,3335
1936,11/11/2013,19600,3336
1937,9/14/2013,19800,3337
1938,3/17/2014,18000,3338
1939,8/7/2013,18200,3339
1940,2/21/2012,18400,3340
1941,8/16/2013,18600,3341
1942,7/26/2011,18800,3342
1943,4/25/2013,19000,3343
1944,12/23/2013,19200,3344
1945,1/13/2012,19400,3345
1946,6/15/2013,19600,3346
1947,11/20/2012,19800,3347
1948,8/4/2011,18000,3348
1949,10/23/2013,18200,3349
1950,9/3/2014,18400,3350
1951,6/27/2014,18600,3351
1952,5/21/2013,18800,3352
1953,6/29/2011,19000,3353
1954,8/16/2014,19200,3354
1955,12/10/2011,19400,3355
1956,4/3/2014,19600,3356
1957,5/15/2014,19800,3357
1958,4/22/2014,18000,3358
1959,6/19/2013,18200,3359
1960,5/28/2013,18400,3360
1961,7/26/2014,18600,3361
1962,7/22/2014,18800,3362
1963,12/23/2014,19000,3363
1964,8/19/2011,19200,3364
1965,8/15/2013,19400,3365
1966,3/3/2014,19600,3366
1967,5/4/2011,19800,3367
1968,12/11/2014,18000,3368
1969,6/11/2014,18200,3369
1970,12/13/2011,18400,3370
1971,10/9/2012,18600,3371
1972,1/8/2012,18800,3372
1973,5/3/2013,19000,3373
1974,4/22/2014,19200,3374
1975,12/5/2012,19400,3375
1976,1/24/2014,19600,3376
1977,12/26/2012,19800,3377
1978,7/1/2013,18000,3378
1979,7/28/2011,18200,3379
1980,2/5/2013,18400,3380
1981,9/29/2014,18600,3381
1982,5/29/2013,18800,3382
1983,4/9/2013,19000,3383
1984,6/5/2013,19200,3384
1985,4/16/2013,19400,3385
1986,3/4/2014,19600,3386
1987,12/10/2013,19800,3387
1988,8/23/2014,18000,3388
1989,9/25/2013,18200,3389
1990,2/17/2014,18400,3390
1991,12/17/2012,18600,3391
1992,6/20/2012,18800,3392
1993,10/13/2014,19000,3393
1994,10/15/2011,19200,3394
1995,12/13/2014,19400,3395
1996,3/21/2014,19600,3396
1997,7/30/2011,19800,3397
1998,8/7/2013,18000,3398
1999,8/17/2012,18200,3399
2000,11/6/2014,18400,3400
2001,1/10/2012,18600,3401
2002,3/12/2013,18800,3402
2003,3/15/2012,19000,3403
2004,5/16/2012,19200,3404
2005,12/14/2013,19400,3405
2006,3/23/2013,19600,3406
2007,6/28/2013,19800,3407
2008,9/4/2013,18000,3408
2009,11/21/2014,18200,3409
2010,9/13/2014,18400,3410
2011,12/19/2014,18600,3411
2012,4/15/2013,18800,3412
2013,6/21/2013,19000,3413
2014,2/25/2014,19200,3414
2015,5/10/2013,19400,3415
2016,7/2/2014,19600,3416
2017,2/21/2014,19800,3417
2018,11/3/2012,18000,3418
2019,8/14/2013,18200,3419
2020,4/2/2014,18400,3420
2021,3/25/2013,18600,3421
2022,11/24/2012,18800,3422
2023,10/13/2012,19000,3423
2024,7/10/2013,19200,3424
2025,6/24/2013,19400,3425
2026,9/24/2011,19600,3426
2027,6/30/2013,19800,3427
2028,12/9/2011,18000,3428
2029,8/25/2012,18200,3429
2030,1/10/2013,18400,3430
2031,3/14/2014,18600,3431
2032,3/26/2014,18800,3432
2033,7/25/2012,19000,3433
2034,9/17/2014,19200,3434
2035,3/29/2012,19400,3435
2036,5/26/2014,19600,3436
2037,2/7/2014,19800,3437
2038,5/7/2014,18000,3438
2039,9/25/2011,18200,3439
2040,11/12/2014,18400,3440
2041,3/26/2012,18600,3441
2042,8/28/2012,18800,3442
2043,7/7/2011,19000,3443
2044,11/10/2011,19200,3444
2045,9/30/2013,19400,3445
2046,10/29/2014,19600,3446
2047,6/12/2014,19800,3447
2048,11/18/2011,18000,3448
2049,9/6/2012,18200,3449
2050,7/23/2013,18400,3450
2051,1/18/2013,18600,3451
2052,12/27/2014,18800,3452
2053,3/1/2011,19000,3453
2054,7/16/2011,19200,3454
2055,10/13/2014,19400,3455
2056,5/14/2013,19600,3456
2057,7/24/2014,19800,3457
2058,11/15/2011,18000,3458
2059,6/26/2012,18200,3459
2060,11/15/2012,18400,3460
2061,12/19/2014,18600,3461
2062,11/9/2011,18800,3462
2063,2/6/2013,19000,3463
2064,10/27/2011,19200,3464
2065,11/5/2014,19400,3465
2066,3/22/2012,19600,3466
2067,5/20/2014,19800,3467
2068,12/16/2013,18000,3468
2069,4/18/2011,18200,3469
2070,8/16/2013,18400,3470
2071,9/12/2014,18600,3471
2072,12/15/2014,18800,3472
2073,7/9/2012,19000,3473
2074,12/10/2013,19200,3474
2075,9/16/2011,19400,3475
2076,6/20/2014,19600,3476
2077,7/7/2011,19800,3477
2078,8/13/2014,18000,3478
2079,11/4/2011,18200,3479
2080,12/27/2014,18400,3480
2081,12/3/2012,18600,3481
2082,1/12/2012,18800,3482
2083,12/1/2014,19000,3483
2084,10/27/2014,19200,3484
2085,12/20/2011,19400,3485
2086,8/15/2014,19600,3486
2087,6/4/2012,19800,3487
2088,12/6/2013,18000,3488
2089,12/27/2011,18200,3489
2090,9/26/2012,18400,3490
2091,7/1/2011,18600,3491
2092,11/30/2013,18800,3492
2093,12/26/2013,19000,3493
2094,12/25/2014,19200,3494
2095,4/16/2014,19400,3495
2096,5/2/2011,19600,3496
2097,12/22/2011,19800,3497
2098,8/26/2013,18000,3498
2099,11/1/2014,18200,3499
2100,12/24/2014,18400,3500
2101,6/8/2012,18600,3501
2102,5/4/2011,18800,3502
2103,11/9/2013,19000,3503
2104,12/8/2012,19200,3504
2105,2/18/2011,19400,3505
2106,8/8/2014,19600,3506
2107,11/26/2014,19800,3507
2108,12/19/2012,18000,3508
2109,7/4/2014,18200,3509
2110,8/19/2013,18400,3510
2111,4/1/2013,18600,3511
2112,1/24/2014,18800,3512
2113,1/31/2013,19000,3513
2114,10/23/2013,19200,3514
2115,4/18/2011,19400,3515
2116,6/17/2013,19600,3516
2117,10/27/2013,19800,3517
2118,9/6/2011,18000,3518
2119,1/3/2014,18200,3519
2120,10/12/2012,18400,3520
2121,11/12/2014,18600,3521
2122,10/8/2013,18800,3522
2123,9/5/2014,19000,3523
2124,12/21/2013,19200,3524
2125,1/17/2011,19400,3525
2126,9/14/2013,19600,3526
2127,2/8/2014,19800,3527
2128,11/24/2014,18000,3528
2129,8/26/2011,18200,3529
2130,5/23/2014,18400,3530
2131,7/23/2012,18600,3531
2132,11/1/2011,18800,3532
2133,2/14/2013,19000,3533
2134,11/29/2014,19200,3534
2135,11/15/2013,19400,3535
2136,2/14/2013,19600,3536
2137,12/2/2014,19800,3537
2138,2/8/2012,18000,3538
2139,4/24/2012,18200,3539
2140,4/10/2014,18400,3540
2141,6/17/2013,18600,3541
2142,8/15/2011,18800,3542
2143,11/28/2013,19000,3543
2144,6/10/2013,19200,3544
2145,3/26/2014,19400,3545
2146,1/17/2014,19600,3546
2147,11/29/2013,19800,3547
2148,5/31/2012,18000,3548
2149,12/19/2012,18200,3549
2150,11/5/2013,18400,3550
2151,4/21/2014,18600,3551
2152,2/2/2012,18800,3552
2153,6/19/2014,19000,3553
2154,9/25/2014,19200,3554
2155,1/2/2013,19400,3555
2156,12/27/2014,19600,3556
2157,9/18/2014,19800,3557
2158,8/17/2011,18000,3558
2159,7/27/2012,18200,3559
2160,1/29/2014,18400,3560
2161,4/28/2014,18600,3561
2162,7/15/2014,18800,3562
2163,10/12/2014,19000,3563
2164,7/20/2011,19200,3564
2165,12/14/2013,19400,3565
2166,8/15/2013,19600,3566
2167,9/19/2013,19800,3567
2168,6/16/2011,18000,3568
2169,6/10/2013,18200,3569
2170,11/5/2012,18400,3570
2171,9/16/2013,18600,3571
2172,5/21/2014,18800,3572
2173,11/27/2014,19000,3573
2174,6/17/2014,19200,3574
2175,11/16/2013,19400,3575
2176,10/14/2013,19600,3576
2177,12/29/2014,19800,3577
2178,8/31/2012,18000,3578
2179,1/4/2014,18200,3579
2180,4/10/2012,18400,3580
2181,11/22/2012,18600,3581
2182,12/30/2014,18800,3582
2183,7/16/2013,19000,3583
2184,9/23/2014,19200,3584
2185,12/18/2012,19400,3585
2186,9/2/2014,19600,3586
2187,3/28/2014,19800,3587
2188,8/29/2014,18000,3588
2189,6/3/2011,18200,3589
2190,9/23/2014,18400,3590
2191,11/24/2014,18600,3591
2192,8/9/2012,18800,3592
2193,2/11/2013,19000,3593
2194,6/9/2011,19200,3594
2195,11/14/2011,19400,3595
2196,1/1/2013,19600,3596
2197,8/1/2014,19800,3597
2198,9/27/2011,18000,3598
2199,10/30/2012,18200,3599
2200,12/1/2011,18400,3600
2201,11/18/2014,18600,3601
2202,2/2/2011,18800,3602
2203,4/4/2011,19000,3603
2204,6/27/2013,19200,3604
2205,10/14/2011,19400,3605
2206,5/31/2012,19600,3606
2207,8/13/2011,19800,3607
2208,9/19/2014,18000,3608
2209,10/26/2011,18200,3609
2210,10/1/2013,18400,3610
2211,7/20/2012,18600,3611
2212,6/20/2013,18800,3612
2213,11/21/2014,19000,3613
2214,6/13/2014,19200,3614
2215,9/5/2014,19400,3615
2216,12/26/2014,19600,3616
2217,12/2/2013,19800,3617
2218,4/22/2014,18000,3618
2219,6/13/2013,18200,3619
2220,12/23/2011,18400,3620
2221,11/9/2011,18600,3621
2222,9/26/2014,18800,3622
2223,9/4/2014,19000,3623
2224,11/23/2012,19200,3624
2225,11/25/2011,19400,3625
2226,12/15/2011,19600,3626
2227,9/16/2014,19800,3627
2228,1/10/2013,18000,3628
2229,8/24/2014,18200,3629
2230,12/26/2013,18400,3630
2231,7/16/2013,18600,3631
2232,7/6/2012,18800,3632
2233,11/12/2014,19000,3633
2234,2/12/2014,19200,3634
2235,9/21/2012,19400,3635
2236,4/23/2013,19600,3636
2237,9/26/2011,19800,3637
2238,9/25/2012,18000,3638
2239,10/3/2014,18200,3639
2240,11/25/2013,18400,3640
2241,9/3/2013,18600,3641
2242,7/18/2011,18800,3642
2243,10/22/2013,19000,3643
2244,8/31/2013,19200,3644
2245,3/22/2011,19400,3645
2246,8/23/2012,19600,3646
2247,7/11/2011,19800,3647
2248,8/9/2012,18000,3648
2249,3/1/2013,18200,3649
2250,6/30/2014,18400,3650
2251,8/8/2012,18600,3651
2252,11/17/2014,18800,3652
2253,3/2/2012,19000,3653
2254,12/6/2011,19200,3654
2255,7/11/2012,19400,3655
2256,5/21/2014,19600,3656
2257,12/10/2014,19800,3657
2258,6/25/2013,18000,3658
2259,12/15/2014,18200,3659
2260,4/11/2011,18400,3660
2261,11/3/2014,18600,3661
2262,4/30/2013,18800,3662
2263,11/3/2011,19000,3663
2264,11/20/2012,19200,3664
2265,9/1/2011,19400,3665
2266,12/5/2014,19600,3666
2267,8/29/2012,19800,3667
2268,3/29/2012,18000,3668
2269,3/1/2011,18200,3669
2270,9/8/2011,18400,3670
2271,9/23/2011,18600,3671
2272,6/28/2011,18800,3672
2273,11/2/2012,19000,3673
2274,8/20/2013,19200,3674
2275,5/24/2012,19400,3675
2276,10/28/2013,19600,3676
2277,10/17/2012,19800,3677
2278,11/25/2014,18000,3678
2279,11/26/2014,18200,3679
