CardRefundID,RefundDate,Amount,ReturnOrderID
CR0776,6/13/2013,19596,5776
CR0777,10/24/2013,19796,5777
CR0778,12/30/2013,17996,5778
CR0779,11/18/2014,18196,5779
CR0780,11/29/2014,18396,5780
CR0781,11/18/2012,18596,5781
CR0782,6/16/2011,18796,5782
CR0783,4/15/2014,18996,5783
CR0784,10/26/2011,19196,5784
CR0785,5/3/2012,19396,5785
CR0786,9/8/2012,19596,5786
CR0787,4/26/2012,19796,5787
CR0788,12/28/2013,17996,5788
CR0789,6/12/2013,18196,5789
CR0790,7/3/2012,18396,5790
CR0791,8/24/2012,18596,5791
CR0792,8/22/2014,18796,5792
CR0793,6/17/2014,18996,5793
CR0794,9/11/2013,19196,5794
CR0795,6/6/2014,19396,5795
CR0796,7/2/2013,19596,5796
CR0797,6/29/2011,19796,5797
CR0798,5/16/2014,17996,5798
CR0799,11/20/2013,18196,5799
CR0800,2/21/2014,18396,5800
CR0801,12/6/2014,18596,5801
CR0802,9/1/2012,18796,5802
CR0803,8/10/2014,18996,5803
CR0804,12/6/2013,19196,5804
CR0805,8/27/2011,19396,5805
CR0806,3/21/2014,19596,5806
CR0807,4/12/2013,19796,5807
CR0808,9/13/2014,17996,5808
CR0809,5/25/2014,18196,5809
CR0810,5/1/2013,18396,5810
CR0811,3/22/2014,18596,5811
CR0812,9/22/2012,18796,5812
CR0813,10/4/2014,18996,5813
CR0814,10/13/2012,19196,5814
CR0815,11/6/2014,19396,5815
CR0816,12/1/2011,19596,5816
CR0817,12/18/2014,19796,5817
CR0818,12/17/2011,17996,5818
CR0819,12/20/2013,18196,5819
CR0820,12/25/2013,18396,5820
CR0821,4/22/2014,18596,5821
CR0822,12/28/2014,18796,5822
CR0823,9/25/2013,18996,5823
CR0824,12/27/2013,19196,5824
CR0825,10/30/2014,19396,5825
CR0826,1/3/2013,19596,5826
CR0827,10/19/2013,19796,5827
CR0828,5/3/2012,17996,5828
CR0829,7/1/2014,18196,5829
CR0830,12/6/2012,18396,5830
CR0831,7/5/2014,18596,5831
CR0832,7/4/2014,18796,5832
CR0833,9/25/2012,18996,5833
CR0834,12/6/2013,19196,5834
CR0835,9/23/2014,19396,5835
CR0836,7/31/2014,19596,5836
CR0837,9/12/2014,19796,5837
CR0838,12/14/2012,17996,5838
CR0839,1/1/2014,18196,5839
CR0840,1/26/2014,18396,5840
CR0841,12/18/2012,18596,5841
CR0842,7/4/2014,18796,5842
CR0843,2/3/2012,18996,5843
CR0844,7/15/2012,19196,5844
CR0845,12/6/2011,19396,5845
CR0846,12/5/2014,19596,5846
CR0847,12/15/2012,19796,5847
CR0848,3/28/2012,17996,5848
CR0849,12/25/2012,18196,5849
CR0850,11/27/2013,18396,5850
CR0851,9/10/2014,18596,5851
CR0852,5/24/2014,18796,5852
CR0853,11/13/2013,18996,5853
CR0854,11/15/2011,19196,5854
CR0855,4/17/2013,19396,5855
CR0856,6/20/2014,19596,5856
CR0857,6/18/2013,19796,5857
CR0858,7/13/2014,17996,5858
CR0859,5/9/2013,18196,5859
CR0860,12/23/2012,18396,5860
CR0861,11/14/2012,18596,5861
CR0862,9/13/2014,18796,5862
CR0863,9/23/2011,18996,5863
CR0864,1/3/2014,19196,5864
CR0865,1/3/2014,19396,5865
CR0866,9/10/2014,19596,5866
CR0867,4/12/2012,19796,5867
CR0868,7/3/2013,17996,5868
CR0869,7/4/2011,18196,5869
CR0870,10/2/2014,18396,5870
CR0871,3/26/2011,18596,5871
CR0872,11/8/2012,18796,5872
CR0873,10/12/2013,18996,5873
CR0874,11/16/2012,19196,5874
CR0875,2/5/2012,19396,5875
CR0876,12/27/2012,19596,5876
CR0877,12/11/2014,19796,5877
CR0878,12/12/2013,17996,5878
CR0879,12/25/2014,18196,5879
CR0880,11/24/2011,18396,5880
CR0881,10/26/2013,18596,5881
CR0882,10/17/2014,18796,5882
CR0883,4/1/2014,18996,5883
CR0884,1/12/2014,19196,5884
CR0885,1/8/2013,19396,5885
CR0886,12/9/2012,19596,5886
CR0887,11/22/2012,19796,5887
CR0888,4/17/2014,17996,5888
CR0889,10/12/2014,18196,5889
CR0890,11/18/2012,18396,5890
CR0891,10/25/2014,18596,5891
CR0892,12/12/2014,18796,5892
CR0893,11/2/2012,18996,5893
CR0894,9/29/2011,19196,5894
CR0895,11/19/2011,19396,5895
CR0896,10/12/2011,19596,5896
CR0897,3/21/2012,19796,5897
CR0898,4/15/2013,17996,5898
CR0899,1/6/2012,18196,5899
CR0900,10/30/2014,18396,5900
CR0901,2/5/2014,18596,5901
CR0902,11/21/2013,18796,5902
CR0903,3/26/2013,18996,5903
CR0904,8/23/2012,19196,5904
CR0905,7/22/2014,19396,5905
CR0906,1/21/2012,19596,5906
CR0907,5/3/2012,19796,5907
CR0908,5/15/2012,17996,5908
CR0909,10/22/2013,18196,5909
CR0910,8/16/2011,18396,5910
CR0911,12/25/2011,18596,5911
CR0912,2/20/2011,18796,5912
CR0913,11/23/2011,18996,5913
CR0914,11/13/2012,19196,5914
CR0915,1/15/2012,19396,5915
CR0916,10/14/2014,19596,5916
CR0917,10/1/2011,19796,5917
CR0918,9/5/2012,17996,5918
CR0919,9/5/2014,18196,5919
CR0920,9/29/2011,18396,5920
CR0921,6/25/2014,18596,5921
CR0922,6/13/2012,18796,5922
CR0923,5/11/2013,18996,5923
CR0924,10/10/2013,19196,5924
CR0925,12/23/2011,19396,5925
CR0926,11/2/2012,19596,5926
CR0927,2/26/2013,19796,5927
CR0928,9/19/2014,17996,5928
CR0929,10/23/2013,18196,5929
CR0930,4/11/2013,18396,5930
CR0931,10/24/2013,18596,5931
CR0932,3/19/2014,18796,5932
CR0933,9/25/2014,18996,5933
CR0934,11/12/2011,19196,5934
CR0935,10/7/2014,19396,5935
CR0936,7/17/2014,19596,5936
CR0937,3/27/2012,19796,5937
CR0938,6/21/2013,17996,5938
CR0939,9/8/2013,18196,5939
CR0940,6/1/2013,18396,5940
CR0941,7/7/2011,18596,5941
CR0942,12/22/2011,18796,5942
CR0943,9/25/2014,18996,5943
CR0944,8/20/2013,19196,5944
CR0945,9/18/2012,19396,5945
CR0946,6/19/2013,19596,5946
CR0947,11/1/2013,19796,5947
CR0948,6/19/2013,17996,5948
CR0949,9/28/2012,18196,5949
CR0950,5/23/2014,18396,5950
CR0951,9/27/2011,18596,5951
CR0952,12/18/2011,18796,5952
CR0953,10/26/2013,18996,5953
CR0954,12/7/2013,19196,5954
CR0955,1/1/2015,19396,5955
CR0956,2/14/2012,19596,5956
CR0957,6/15/2013,19796,5957
CR0958,9/5/2014,17996,5958
CR0959,2/17/2013,18196,5959
CR0960,9/11/2014,18396,5960
CR0961,5/20/2011,18596,5961
CR0962,11/6/2013,18796,5962
CR0963,8/20/2013,18996,5963
CR0964,7/2/2014,19196,5964
CR0965,2/8/2014,19396,5965
CR0966,6/3/2014,19596,5966
CR0967,11/3/2011,19796,5967
CR0968,2/5/2014,17996,5968
CR0969,5/30/2013,18196,5969
CR0970,8/20/2011,18396,5970
CR0971,5/11/2011,18596,5971
CR0972,9/3/2013,18796,5972
CR0973,10/9/2012,18996,5973
CR0974,7/3/2013,19196,5974
CR0975,5/3/2011,19396,5975
CR0976,4/29/2014,19596,5976
CR0977,6/8/2013,19796,5977
CR0978,4/5/2014,17996,5978
CR0979,9/16/2014,18196,5979
CR0980,11/26/2013,18396,5980
CR0981,10/25/2014,18596,5981
CR0982,4/24/2014,18796,5982
CR0983,3/15/2012,18996,5983
CR0984,6/26/2012,19196,5984
CR0985,7/22/2011,19396,5985
CR0986,6/7/2013,19596,5986
CR0987,6/25/2013,19796,5987
CR0988,4/3/2014,17996,5988
CR0989,9/23/2011,18196,5989
CR0990,9/28/2012,18396,5990
CR0991,8/26/2014,18596,5991
CR0992,12/25/2011,18796,5992
CR0993,8/27/2014,18996,5993
CR0994,8/29/2011,19196,5994
CR0995,10/2/2012,19396,5995
CR0996,4/9/2014,19596,5996
CR0997,8/18/2013,19796,5997
CR0998,10/25/2013,17996,5998
CR0999,1/27/2013,18196,5999
CR1000,12/18/2014,18396,6000
CR1001,6/9/2011,18596,6001
CR1002,11/22/2013,18796,6002
CR1003,10/11/2014,18996,6003
CR1004,10/17/2014,19196,6004
CR1005,10/24/2014,19396,6005
CR1006,9/16/2011,19596,6006
CR1007,1/30/2013,19796,6007
CR1008,11/19/2014,17996,6008
CR1009,11/3/2013,18196,6009
CR1010,8/11/2011,18396,6010
CR1011,5/9/2013,18596,6011
CR1012,10/18/2013,18796,6012
CR1013,11/2/2013,18996,6013
CR1014,10/30/2013,19196,6014
CR1015,2/20/2011,19396,6015
CR1016,8/29/2013,19596,6016
CR1017,1/10/2012,19796,6017
CR1018,6/30/2011,17996,6018
CR1019,6/5/2013,18196,6019
CR1020,8/22/2014,18396,6020
CR1021,11/1/2014,18596,6021
CR1022,12/4/2014,18796,6022
CR1023,9/15/2012,18996,6023
CR1024,6/18/2011,19196,6024
CR1025,4/8/2011,19396,6025
CR1026,11/13/2014,19596,6026
CR1027,11/30/2013,19796,6027
CR1028,3/26/2014,17996,6028
CR1029,9/17/2011,18196,6029
CR1030,9/6/2014,18396,6030
CR1031,10/13/2012,18596,6031
CR1032,10/1/2011,18796,6032
CR1033,1/12/2013,18996,6033
CR1034,10/15/2013,19196,6034
CR1035,12/18/2013,19396,6035
CR1036,11/26/2011,19596,6036
CR1037,12/7/2012,19796,6037
CR1038,2/6/2014,17996,6038
CR1039,3/28/2013,18196,6039
CR1040,5/27/2011,18396,6040
CR1041,8/23/2014,18596,6041
CR1042,10/24/2013,18796,6042
CR1043,10/7/2012,18996,6043
CR1044,6/28/2012,19196,6044
CR1045,11/26/2014,19396,6045
CR1046,4/26/2012,19596,6046
CR1047,12/8/2011,19796,6047
CR1048,9/25/2014,17996,6048
CR1049,9/28/2013,18196,6049
CR1050,2/13/2013,18396,6050
CR1051,1/31/2014,18596,6051
CR1052,12/9/2014,18796,6052
CR1053,3/4/2011,18996,6053
CR1054,11/18/2012,19196,6054
CR1055,7/3/2011,19396,6055
CR1056,10/7/2012,19596,6056
CR1057,11/9/2012,19796,6057
CR1058,7/18/2013,17996,6058
CR1059,11/28/2014,18196,6059
CR1060,3/15/2012,18396,6060
CR1061,9/12/2012,18596,6061
CR1062,11/18/2014,18796,6062
CR1063,10/6/2012,18996,6063
CR1064,6/14/2011,19196,6064
CR1065,12/27/2013,19396,6065
CR1066,12/11/2011,19596,6066
CR1067,6/15/2013,19796,6067
CR1068,10/24/2014,17996,6068
CR1069,12/23/2014,18196,6069
CR1070,7/12/2013,18396,6070
CR1071,8/27/2011,18596,6071
CR1072,6/8/2014,18796,6072
CR1073,1/17/2013,18996,6073
CR1074,12/12/2014,19196,6074
CR1075,8/13/2013,19396,6075
CR1076,7/30/2014,19596,6076
CR1077,5/14/2013,19796,6077
CR1078,1/2/2013,17996,6078
CR1079,12/15/2012,18196,6079
CR1080,7/1/2014,18396,6080
CR1081,9/9/2011,18596,6081
CR1082,5/8/2011,18796,6082
CR1083,1/4/2013,18996,6083
CR1084,9/9/2012,19196,6084
CR1085,9/19/2013,19396,6085
CR1086,9/23/2012,19596,6086
CR1087,2/18/2014,19796,6087
CR1088,1/7/2013,17996,6088
CR1089,1/8/2014,18196,6089
CR1090,12/11/2014,18396,6090
CR1091,11/28/2014,18596,6091
CR1092,10/16/2014,18796,6092
CR1093,10/15/2014,18996,6093
CR1094,6/25/2011,19196,6094
CR1095,8/14/2013,19396,6095
CR1096,7/30/2011,19596,6096
CR1097,6/23/2011,19796,6097
CR1098,2/9/2013,17996,6098
CR1099,12/28/2012,18196,6099
CR1100,12/31/2014,18396,6100
CR1101,5/30/2013,18596,6101
CR1102,2/2/2013,18796,6102
CR1103,2/28/2014,18996,6103
CR1104,4/10/2012,19196,6104
CR1105,10/10/2014,19396,6105
CR1106,6/2/2013,19596,6106
CR1107,3/25/2014,19796,6107
CR1108,10/21/2014,17996,6108
CR1109,12/23/2012,18196,6109
CR1110,11/24/2012,18396,6110
CR1111,1/13/2011,18596,6111
CR1112,5/5/2011,18796,6112
CR1113,4/21/2012,18996,6113
CR1114,6/18/2012,19196,6114
CR1115,2/6/2013,19396,6115
CR1116,7/16/2013,19596,6116
CR1117,6/12/2013,19796,6117
CR1118,12/7/2011,17996,6118
CR1119,10/18/2014,18196,6119
CR1120,4/3/2014,18396,6120
CR1121,7/11/2012,18596,6121
CR1122,10/14/2011,18796,6122
CR1123,8/10/2014,18996,6123
CR1124,5/18/2012,19196,6124
CR1125,7/3/2014,19396,6125
CR1126,8/2/2012,19596,6126
CR1127,8/24/2013,19796,6127
CR1128,4/24/2012,17996,6128
CR1129,9/6/2011,18196,6129
CR1130,6/21/2013,18396,6130
CR1131,7/23/2013,18596,6131
CR1132,7/11/2013,18796,6132
CR1133,5/25/2013,18996,6133
CR1134,11/1/2014,19196,6134
CR1135,5/9/2014,19396,6135
CR1136,3/29/2014,19596,6136
CR1137,8/9/2014,19796,6137
CR1138,1/25/2012,17996,6138
CR1139,9/14/2012,18196,6139
CR1140,12/19/2014,18396,6140
CR1141,12/19/2013,18596,6141
CR1142,3/19/2013,18796,6142
CR1143,7/3/2012,18996,6143
CR1144,12/23/2014,19196,6144
CR1145,5/6/2012,19396,6145
CR1146,11/16/2012,19596,6146
CR1147,1/22/2011,19796,6147
CR1148,12/28/2013,17996,6148
CR1149,12/5/2014,18196,6149
CR1150,8/7/2013,18396,6150
CR1151,6/11/2014,18596,6151
CR1152,7/16/2014,18796,6152
CR1153,6/13/2012,18996,6153
CR1154,6/4/2014,19196,6154
CR1155,8/6/2014,19396,6155
CR1156,8/29/2013,19596,6156
CR1157,8/10/2012,19796,6157
CR1158,9/4/2011,17996,6158
CR1159,9/1/2013,18196,6159
CR1160,2/8/2014,18396,6160
CR1161,12/15/2014,18596,6161
CR1162,10/31/2012,18796,6162
CR1163,4/4/2014,18996,6163
CR1164,10/3/2014,19196,6164
CR1165,10/25/2014,19396,6165
CR1166,5/23/2012,19596,6166
CR1167,5/6/2014,19796,6167
CR1168,6/15/2013,17996,6168
CR1169,7/29/2014,18196,6169
CR1170,5/19/2013,18396,6170
CR1171,12/27/2011,18596,6171
CR1172,12/11/2014,18796,6172
CR1173,5/15/2014,18996,6173
CR1174,5/31/2014,19196,6174
CR1175,4/4/2014,19396,6175
CR1176,8/9/2014,19596,6176
CR1177,11/19/2011,19796,6177
CR1178,8/9/2011,17996,6178
CR1179,7/7/2012,18196,6179
CR1180,9/20/2013,18396,6180
CR1181,3/23/2014,18596,6181
CR1182,1/7/2015,18796,6182
CR1183,12/12/2014,18996,6183
CR1184,11/16/2012,19196,6184
CR1185,12/3/2014,19396,6185
CR1186,9/12/2014,19596,6186
CR1187,7/8/2011,19796,6187
CR1188,6/24/2014,17996,6188
CR1189,9/8/2013,18196,6189
CR1190,1/3/2015,18396,6190
CR1191,11/28/2014,18596,6191
CR1192,12/27/2012,18796,6192
CR1193,6/21/2013,18996,6193
CR1194,10/8/2013,19196,6194
CR1195,12/6/2013,19396,6195
CR1196,6/4/2013,19596,6196
CR1197,1/5/2012,19796,6197
CR1198,9/12/2014,17996,6198
CR1199,8/4/2011,18196,6199
CR1200,7/6/2013,18396,6200
CR1201,4/5/2012,18596,6201
CR1202,3/7/2013,18796,6202
CR1203,6/23/2012,18996,6203
CR1204,7/1/2014,19196,6204
CR1205,6/16/2014,19396,6205
CR1206,12/27/2012,19596,6206
CR1207,3/7/2013,19796,6207
CR1208,1/6/2015,17996,6208
CR1209,12/9/2012,18196,6209
CR1210,12/5/2014,18396,6210
CR1211,2/22/2012,18596,6211
CR1212,10/31/2014,18796,6212
CR1213,4/2/2014,18996,6213
CR1214,11/1/2014,19196,6214
CR1215,2/23/2011,19396,6215
CR1216,7/19/2014,19596,6216
CR1217,7/8/2012,19796,6217
CR1218,12/4/2014,17996,6218
CR1219,11/15/2011,18196,6219
CR1220,7/22/2014,18396,6220
CR1221,1/18/2012,18596,6221
CR1222,12/24/2014,18796,6222
CR1223,10/17/2012,18996,6223
CR1224,6/4/2011,19196,6224
CR1225,8/31/2013,19396,6225
CR1226,9/16/2011,19596,6226
CR1227,2/12/2014,19796,6227
CR1228,6/2/2012,17996,6228
CR1229,8/23/2013,18196,6229
CR1230,3/16/2013,18396,6230
CR1231,11/6/2014,18596,6231
CR1232,12/19/2013,18796,6232
CR1233,1/3/2013,18996,6233
CR1234,11/12/2013,19196,6234
CR1235,9/13/2014,19396,6235
CR1236,1/4/2012,19596,6236
CR1237,9/30/2014,19796,6237
CR1238,10/4/2011,17996,6238
CR1239,10/21/2014,18196,6239
CR1240,9/17/2014,18396,6240
CR1241,8/12/2011,18596,6241
CR1242,11/27/2014,18796,6242
CR1243,8/17/2012,18996,6243
CR1244,7/2/2011,19196,6244
CR1245,1/19/2011,19396,6245
CR1246,12/24/2011,19596,6246
CR1247,5/23/2013,19796,6247
CR1248,7/30/2013,17996,6248
CR1249,1/9/2013,18196,6249
CR1250,6/14/2011,18396,6250
CR1251,11/16/2014,18596,6251
CR1252,5/6/2014,18796,6252
CR1253,11/21/2013,18996,6253
CR1254,8/7/2014,19196,6254
CR1255,12/7/2013,19396,6255
CR1256,9/28/2013,19596,6256
CR1257,11/9/2013,19796,6257
CR1258,8/26/2011,17996,6258
CR1259,3/23/2014,18196,6259
CR1260,10/15/2011,18396,6260
CR1261,11/2/2012,18596,6261
CR1262,11/21/2014,18796,6262
CR1263,11/28/2012,18996,6263
CR1264,6/10/2014,19196,6264
CR1265,12/28/2011,19396,6265
CR1266,12/14/2013,19596,6266
CR1267,4/28/2012,19796,6267
CR1268,11/18/2012,17996,6268
CR1269,12/10/2013,18196,6269
CR1270,9/29/2012,18396,6270
CR1271,2/2/2012,18596,6271
CR1272,9/14/2013,18796,6272
CR1273,11/30/2013,18996,6273
CR1274,9/29/2014,19196,6274
CR1275,4/12/2012,19396,6275
CR1276,6/12/2011,19596,6276
CR1277,6/4/2014,19796,6277
CR1278,11/18/2014,17996,6278
CR1279,8/30/2013,18196,6279
CR1280,12/18/2014,18396,6280
CR1281,1/28/2013,18596,6281
CR1282,9/23/2014,18796,6282
CR1283,4/5/2012,18996,6283
CR1284,5/22/2011,19196,6284
CR1285,12/31/2011,19396,6285
CR1286,8/9/2013,19596,6286
CR1287,6/28/2011,19796,6287
CR1288,10/9/2012,17996,6288
CR1289,6/10/2011,18196,6289
CR1290,9/15/2011,18396,6290
CR1291,12/27/2014,18596,6291
CR1292,9/11/2012,18796,6292
CR1293,8/25/2011,18996,6293
CR1294,9/20/2014,19196,6294
CR1295,1/16/2013,19396,6295
CR1296,1/3/2014,19596,6296
CR1297,3/16/2013,19796,6297
CR1298,3/14/2013,17996,6298
CR1299,10/8/2013,18196,6299
CR1300,8/15/2013,18396,6300
CR1301,2/12/2014,18596,6301
CR1302,10/5/2014,18796,6302
CR1303,6/17/2014,18996,6303
CR1304,9/29/2014,19196,6304
CR1305,11/14/2014,19396,6305
CR1306,5/6/2011,19596,6306
CR1307,6/14/2013,19796,6307
CR1308,11/26/2013,17996,6308
CR1309,6/5/2012,18196,6309
CR1310,6/17/2014,18396,6310
CR1311,7/28/2011,18596,6311
CR1312,10/25/2014,18796,6312
CR1313,9/30/2012,18996,6313
CR1314,11/7/2013,19196,6314
CR1315,11/5/2014,19396,6315
CR1316,6/8/2011,19596,6316
CR1317,8/30/2013,19796,6317
CR1318,6/16/2011,17996,6318
CR1319,12/6/2013,18196,6319
CR1320,6/19/2012,18396,6320
CR1321,11/16/2014,18596,6321
CR1322,8/26/2014,18796,6322
CR1323,9/18/2013,18996,6323
CR1324,2/28/2013,19196,6324
CR1325,12/3/2014,19396,6325
CR1326,9/24/2014,19596,6326
CR1327,12/6/2014,19796,6327
CR1328,8/13/2011,17996,6328
CR1329,11/29/2013,18196,6329
CR1330,12/6/2013,18396,6330
CR1331,7/25/2012,18596,6331
CR1332,5/14/2014,18796,6332
CR1333,12/30/2014,18996,6333
CR1334,10/31/2013,19196,6334
CR1335,3/5/2011,19396,6335
CR1336,11/19/2013,19596,6336
CR1337,9/22/2013,19796,6337
CR1338,3/25/2014,17996,6338
CR1339,8/15/2013,18196,6339
CR1340,2/29/2012,18396,6340
CR1341,8/24/2013,18596,6341
CR1342,8/3/2011,18796,6342
CR1343,5/3/2013,18996,6343
CR1344,12/31/2013,19196,6344
CR1345,1/21/2012,19396,6345
CR1346,6/23/2013,19596,6346
CR1347,11/28/2012,19796,6347
CR1348,8/12/2011,17996,6348
CR1349,10/31/2013,18196,6349
CR1350,9/11/2014,18396,6350
CR1351,7/5/2014,18596,6351
CR1352,5/29/2013,18796,6352
CR1353,7/7/2011,18996,6353
CR1354,8/24/2014,19196,6354
CR1355,12/18/2011,19396,6355
CR1356,4/11/2014,19596,6356
CR1357,5/23/2014,19796,6357
CR1358,4/30/2014,17996,6358
CR1359,6/27/2013,18196,6359
CR1360,6/5/2013,18396,6360
CR1361,8/3/2014,18596,6361
CR1362,7/30/2014,18796,6362
CR1363,12/31/2014,18996,6363
CR1364,8/27/2011,19196,6364
CR1365,8/23/2013,19396,6365
CR1366,3/11/2014,19596,6366
CR1367,5/12/2011,19796,6367
CR1368,12/19/2014,17996,6368
CR1369,6/19/2014,18196,6369
CR1370,12/21/2011,18396,6370
CR1371,10/17/2012,18596,6371
CR1372,1/16/2012,18796,6372
CR1373,5/11/2013,18996,6373
CR1374,4/30/2014,19196,6374
CR1375,12/13/2012,19396,6375
CR1376,2/1/2014,19596,6376
CR1377,1/3/2013,19796,6377
CR1378,7/9/2013,17996,6378
CR1379,8/5/2011,18196,6379
CR1380,2/13/2013,18396,6380
CR1381,10/7/2014,18596,6381
CR1382,6/6/2013,18796,6382
CR1383,4/17/2013,18996,6383
CR1384,6/13/2013,19196,6384
CR1385,4/24/2013,19396,6385
CR1386,3/12/2014,19596,6386
CR1387,12/18/2013,19796,6387
CR1388,8/31/2014,17996,6388
CR1389,10/3/2013,18196,6389
CR1390,2/25/2014,18396,6390
CR1391,12/25/2012,18596,6391
CR1392,6/28/2012,18796,6392
CR1393,10/21/2014,18996,6393
CR1394,10/23/2011,19196,6394
CR1395,12/21/2014,19396,6395
CR1396,3/29/2014,19596,6396
CR1397,8/7/2011,19796,6397
CR1398,8/15/2013,17996,6398
CR1399,8/25/2012,18196,6399
CR1400,11/14/2014,18396,6400
CR1401,1/18/2012,18596,6401
CR1402,3/20/2013,18796,6402
CR1403,3/23/2012,18996,6403
CR1404,5/24/2012,19196,6404
CR1405,12/22/2013,19396,6405
CR1406,3/31/2013,19596,6406
CR1407,7/6/2013,19796,6407
CR1408,9/12/2013,17996,6408
CR1409,11/29/2014,18196,6409
CR1410,9/21/2014,18396,6410
CR1411,12/27/2014,18596,6411
CR1412,4/23/2013,18796,6412
CR1413,6/29/2013,18996,6413
CR1414,3/5/2014,19196,6414
CR1415,5/18/2013,19396,6415
CR1416,7/10/2014,19596,6416
CR1417,3/1/2014,19796,6417
CR1418,11/11/2012,17996,6418
CR1419,8/22/2013,18196,6419
CR1420,4/10/2014,18396,6420
CR1421,4/2/2013,18596,6421
CR1422,12/2/2012,18796,6422
CR1423,10/21/2012,18996,6423
CR1424,7/18/2013,19196,6424
CR1425,7/2/2013,19396,6425
CR1426,10/2/2011,19596,6426
CR1427,7/8/2013,19796,6427
CR1428,12/17/2011,17996,6428
CR1429,9/2/2012,18196,6429
CR1430,1/18/2013,18396,6430
CR1431,3/22/2014,18596,6431
CR1432,4/3/2014,18796,6432
CR1433,8/2/2012,18996,6433
CR1434,9/25/2014,19196,6434
CR1435,4/6/2012,19396,6435
CR1436,6/3/2014,19596,6436
CR1437,2/15/2014,19796,6437
CR1438,5/15/2014,17996,6438
CR1439,10/3/2011,18196,6439
CR1440,11/20/2014,18396,6440
CR1441,4/3/2012,18596,6441
CR1442,9/5/2012,18796,6442
CR1443,7/15/2011,18996,6443
CR1444,11/18/2011,19196,6444
CR1445,10/8/2013,19396,6445
CR1446,11/6/2014,19596,6446
CR1447,6/20/2014,19796,6447
CR1448,11/26/2011,17996,6448
CR1449,9/14/2012,18196,6449
CR1450,7/31/2013,18396,6450
CR1451,1/26/2013,18596,6451
CR1452,1/4/2015,18796,6452
CR1453,3/9/2011,18996,6453
CR1454,7/24/2011,19196,6454
CR1455,10/21/2014,19396,6455
CR1456,5/22/2013,19596,6456
CR1457,8/1/2014,19796,6457
CR1458,11/23/2011,17996,6458
CR1459,7/4/2012,18196,6459
CR1460,11/23/2012,18396,6460
CR1461,12/27/2014,18596,6461
CR1462,11/17/2011,18796,6462
CR1463,2/14/2013,18996,6463
CR1464,11/4/2011,19196,6464
CR1465,11/13/2014,19396,6465
CR1466,3/30/2012,19596,6466
CR1467,5/28/2014,19796,6467
CR1468,12/24/2013,17996,6468
CR1469,4/26/2011,18196,6469
CR1470,8/24/2013,18396,6470
CR1471,9/20/2014,18596,6471
CR1472,12/23/2014,18796,6472
CR1473,7/17/2012,18996,6473
CR1474,12/18/2013,19196,6474
CR1475,9/24/2011,19396,6475
CR1476,6/28/2014,19596,6476
CR1477,7/15/2011,19796,6477
CR1478,8/21/2014,17996,6478
CR1479,11/12/2011,18196,6479
CR1480,1/4/2015,18396,6480
CR1481,12/11/2012,18596,6481
CR1482,1/20/2012,18796,6482
CR1483,12/9/2014,18996,6483
CR1484,11/4/2014,19196,6484
CR1485,12/28/2011,19396,6485
CR1486,8/23/2014,19596,6486
CR1487,6/12/2012,19796,6487
CR1488,12/14/2013,17996,6488
CR1489,1/4/2012,18196,6489
CR1490,10/4/2012,18396,6490
CR1491,7/9/2011,18596,6491
CR1492,12/8/2013,18796,6492
CR1493,1/3/2014,18996,6493
CR1494,1/2/2015,19196,6494
CR1495,4/24/2014,19396,6495
CR1496,5/10/2011,19596,6496
CR1497,12/30/2011,19796,6497
CR1498,9/3/2013,17996,6498
CR1499,11/9/2014,18196,6499
CR1500,1/1/2015,18396,6500
CR1501,6/16/2012,18596,6501
CR1502,5/12/2011,18796,6502
CR1503,11/17/2013,18996,6503
CR1504,12/16/2012,19196,6504
CR1505,2/26/2011,19396,6505
CR1506,8/16/2014,19596,6506
CR1507,12/4/2014,19796,6507
CR1508,12/27/2012,17996,6508
CR1509,7/12/2014,18196,6509
CR1510,8/27/2013,18396,6510
CR1511,4/9/2013,18596,6511
CR1512,2/1/2014,18796,6512
CR1513,2/8/2013,18996,6513
CR1514,10/31/2013,19196,6514
CR1515,4/26/2011,19396,6515
CR1516,6/25/2013,19596,6516
CR1517,11/4/2013,19796,6517
CR1518,9/14/2011,17996,6518
CR1519,1/11/2014,18196,6519
CR1520,10/20/2012,18396,6520
CR1521,11/20/2014,18596,6521
CR1522,10/16/2013,18796,6522
CR1523,9/13/2014,18996,6523
CR1524,12/29/2013,19196,6524
CR1525,1/25/2011,19396,6525
CR1526,9/22/2013,19596,6526
CR1527,2/16/2014,19796,6527
CR1528,12/2/2014,17996,6528
CR1529,9/3/2011,18196,6529
CR1530,5/31/2014,18396,6530
CR1531,7/31/2012,18596,6531
CR1532,11/9/2011,18796,6532
CR1533,2/22/2013,18996,6533
CR1534,12/7/2014,19196,6534
CR1535,11/23/2013,19396,6535
CR1536,2/22/2013,19596,6536
CR1537,12/10/2014,19796,6537
CR1538,2/16/2012,17996,6538
CR1539,5/2/2012,18196,6539
CR1540,4/18/2014,18396,6540
CR1541,6/25/2013,18596,6541
CR1542,8/23/2011,18796,6542
CR1543,12/6/2013,18996,6543
CR1544,6/18/2013,19196,6544
CR1545,4/3/2014,19396,6545
CR1546,1/25/2014,19596,6546
CR1547,12/7/2013,19796,6547
CR1548,6/8/2012,17996,6548
CR1549,12/27/2012,18196,6549
CR1550,11/13/2013,18396,6550
CR1551,4/29/2014,18596,6551
